Employee_ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
11511,45,No,Non-Travel,Human Resources,22,PHD,Technical Degree,Female,Manufacturing Director,2,Divorced,28519,No,2,15,1,8
11512,57,No,Non-Travel,Human Resources,25,PHD,Life Sciences,Male,Laboratory Technician,1,Divorced,10443,No,1,30,4,14
11513,37,No,Travel_Frequently,Sales,3,PHD,Human Resources,Female,Manager,2,Divorced,20656,No,2,30,2,12
11514,53,No,Travel_Rarely,Sales,3,PHD,Other,Male,Manufacturing Director,3,Divorced,28775,No,2,29,3,18
11515,31,No,Travel_Rarely,Sales,13,MS,Human Resources,Male,Laboratory Technician,4,Single,29142,No,3,10,2,4
11516,27,Yes,Travel_Frequently,Human Resources,30,MS,Technical Degree,Female,Laboratory Technician,1,Married,9294,Yes,2,25,2,13
11517,45,No,Non-Travel,Sales,15,PHD,Medical,Female,Laboratory Technician,4,Divorced,4801,No,4,1,3,10
11518,55,Yes,Travel_Rarely,Sales,17,PHD,Human Resources,Female,Research Director,1,Divorced,7323,Yes,1,16,1,10
11519,56,No,Travel_Frequently,Research & Development,15,PHD,Life Sciences,Female,Human Resources,4,Divorced,1763,No,1,3,3,4
11520,22,No,Travel_Frequently,Human Resources,28,BS,Medical,Female,Sales Executive,3,Single,21204,No,2,14,2,17
11521,30,No,Travel_Rarely,Sales,27,MS,Other,Female,Human Resources,2,Single,7636,No,4,17,2,4
11522,33,No,Travel_Rarely,Human Resources,26,MS,Human Resources,Male,Sales Executive,4,Married,37419,No,4,37,3,13
11523,56,No,Non-Travel,Sales,3,PHD,Other,Female,Research Scientist,1,Divorced,23723,No,4,11,2,13
11524,54,No,Travel_Frequently,Sales,20,PHD,Marketing,Male,Research Director,2,Married,38676,No,4,4,4,17
11525,28,No,Non-Travel,Research & Development,15,MS,Medical,Female,Laboratory Technician,1,Married,36263,No,1,10,3,14
11526,48,No,Non-Travel,Sales,8,PHD,Life Sciences,Female,Human Resources,4,Divorced,37489,No,3,19,2,6
11527,56,No,Travel_Frequently,Sales,16,PHD,Medical,Female,Sales Executive,1,Married,33034,Yes,4,6,4,19
11528,18,No,Travel_Rarely,Human Resources,15,FSc,Marketing,Male,Sales Executive,4,Married,37781,No,1,37,2,16
11529,40,No,Non-Travel,Sales,29,PHD,Technical Degree,Male,Sales Representative,1,Married,30202,No,2,12,2,14
11530,55,No,Travel_Rarely,Research & Development,15,PHD,Medical,Female,Sales Executive,2,Married,8904,Yes,3,17,1,14
11531,24,No,Travel_Frequently,Sales,29,MS,Life Sciences,Female,Laboratory Technician,4,Divorced,26485,No,2,30,2,6
11532,48,No,Non-Travel,Sales,9,PHD,Life Sciences,Male,Manager,4,Divorced,1573,No,1,17,1,20
11533,22,Yes,Travel_Frequently,Human Resources,20,BS,Technical Degree,Male,Manufacturing Director,2,Married,14851,No,3,17,3,12
11534,27,No,Travel_Frequently,Research & Development,19,MS,Other,Female,Research Director,2,Married,1496,No,4,5,1,12
11535,23,No,Travel_Rarely,Sales,21,MS,Marketing,Female,Sales Executive,4,Single,15264,No,2,28,1,6
11536,55,No,Non-Travel,Sales,28,PHD,Technical Degree,Female,Sales Executive,3,Divorced,20160,No,1,30,3,12
11537,48,No,Travel_Rarely,Research & Development,14,PHD,Human Resources,Female,Research Scientist,1,Single,7481,No,1,21,1,2
11538,18,No,Travel_Frequently,Sales,20,FSc,Technical Degree,Male,Sales Representative,4,Married,9075,Yes,3,15,1,2
11539,19,Yes,Travel_Rarely,Research & Development,9,FSc,Other,Female,Human Resources,4,Divorced,28983,No,2,32,3,18
11540,51,No,Travel_Frequently,Research & Development,28,PHD,Medical,Female,Laboratory Technician,2,Married,15054,No,4,19,4,13
11541,52,No,Non-Travel,Research & Development,30,PHD,Human Resources,Male,Healthcare Representative,3,Married,2115,Yes,2,18,3,1
11542,20,No,Travel_Rarely,Sales,9,FSc,Technical Degree,Female,Research Director,2,Divorced,17735,Yes,3,40,1,7
11543,31,No,Non-Travel,Sales,23,MS,Human Resources,Male,Healthcare Representative,3,Married,25099,No,3,23,3,17
11544,56,No,Travel_Rarely,Research & Development,14,PHD,Other,Male,Manufacturing Director,2,Single,35173,Yes,4,5,3,7
11545,56,No,Travel_Frequently,Sales,25,PHD,Marketing,Female,Healthcare Representative,2,Single,12140,No,2,38,2,14
11546,44,Yes,Non-Travel,Sales,17,PHD,Marketing,Male,Research Director,1,Married,8022,No,1,24,2,1
11547,32,No,Travel_Frequently,Sales,27,MS,Marketing,Male,Research Scientist,1,Single,25115,No,1,16,2,10
11548,49,No,Non-Travel,Sales,3,PHD,Medical,Female,Manufacturing Director,4,Married,28055,Yes,2,2,2,1
11549,29,Yes,Non-Travel,Research & Development,21,MS,Life Sciences,Male,Laboratory Technician,3,Divorced,4621,No,1,27,1,19
11550,26,No,Non-Travel,Research & Development,24,MS,Human Resources,Male,Manager,4,Single,21185,Yes,1,12,1,8
11551,52,No,Travel_Frequently,Human Resources,20,PHD,Human Resources,Female,Healthcare Representative,4,Single,6323,No,4,39,1,4
11552,60,No,Travel_Rarely,Research & Development,13,PHD,Medical,Male,Healthcare Representative,4,Divorced,12013,Yes,1,21,4,14
11553,35,No,Travel_Frequently,Sales,3,MS,Other,Male,Healthcare Representative,3,Divorced,6245,No,3,32,1,14
11554,46,No,Travel_Rarely,Research & Development,8,PHD,Human Resources,Female,Manufacturing Director,4,Married,20651,No,3,14,1,8
11555,44,No,Travel_Frequently,Human Resources,14,PHD,Marketing,Female,Research Director,1,Single,35968,No,4,39,2,18
11556,32,No,Non-Travel,Research & Development,29,MS,Human Resources,Female,Sales Representative,2,Single,33573,No,1,33,3,14
11557,58,No,Non-Travel,Sales,29,PHD,Marketing,Male,Sales Executive,3,Divorced,16113,No,4,10,3,6
11558,27,No,Travel_Rarely,Sales,8,MS,Technical Degree,Male,Research Scientist,4,Married,17664,No,3,5,2,10
11559,32,No,Travel_Rarely,Sales,24,MS,Medical,Female,Sales Representative,1,Divorced,22583,No,1,18,4,11
11560,35,No,Non-Travel,Human Resources,28,MS,Technical Degree,Male,Research Director,1,Married,21813,No,1,7,2,18
11561,56,No,Travel_Frequently,Sales,25,PHD,Technical Degree,Male,Research Director,1,Married,29736,No,1,10,1,18
11562,45,No,Travel_Rarely,Sales,26,PHD,Technical Degree,Male,Sales Executive,4,Single,7534,No,2,26,2,4
11563,23,No,Travel_Rarely,Human Resources,11,MS,Life Sciences,Male,Manager,1,Single,14861,Yes,1,15,3,1
11564,40,No,Travel_Rarely,Human Resources,28,PHD,Marketing,Male,Research Scientist,3,Divorced,34639,Yes,4,12,4,0
11565,48,No,Non-Travel,Research & Development,21,PHD,Life Sciences,Male,Human Resources,3,Married,15009,No,4,20,3,16
11566,43,No,Travel_Frequently,Sales,27,PHD,Marketing,Male,Sales Representative,3,Divorced,13155,No,4,2,2,20
11567,44,Yes,Non-Travel,Sales,29,PHD,Marketing,Female,Laboratory Technician,2,Married,1201,No,4,19,2,11
11568,24,No,Non-Travel,Research & Development,5,MS,Human Resources,Female,Human Resources,4,Divorced,23422,No,3,27,2,16
11569,51,No,Travel_Rarely,Human Resources,4,PHD,Medical,Female,Laboratory Technician,4,Single,11111,No,4,10,3,19
11570,33,Yes,Travel_Frequently,Sales,5,MS,Human Resources,Female,Research Director,4,Divorced,34865,No,4,33,3,6
11571,27,No,Travel_Rarely,Research & Development,16,MS,Human Resources,Male,Healthcare Representative,3,Single,26468,No,3,1,3,11
11572,43,Yes,Travel_Frequently,Sales,26,PHD,Medical,Male,Manager,2,Married,9626,No,4,19,2,11
11573,53,No,Non-Travel,Research & Development,26,PHD,Human Resources,Male,Human Resources,4,Single,5722,Yes,1,12,4,16
11574,44,Yes,Non-Travel,Human Resources,5,PHD,Technical Degree,Male,Research Director,4,Married,15318,No,2,26,2,18
11575,21,No,Travel_Rarely,Sales,11,BS,Life Sciences,Male,Healthcare Representative,3,Divorced,8215,No,4,38,1,5
11576,24,No,Non-Travel,Research & Development,17,MS,Medical,Female,Laboratory Technician,1,Married,19015,Yes,1,13,2,3
11577,24,No,Travel_Frequently,Human Resources,18,MS,Other,Female,Research Scientist,1,Single,1118,No,3,36,1,6
11578,27,No,Travel_Frequently,Sales,3,MS,Marketing,Female,Research Director,3,Married,12378,No,3,40,4,10
11579,50,No,Travel_Rarely,Sales,6,PHD,Technical Degree,Female,Sales Representative,2,Divorced,36517,No,3,28,4,1
11580,54,No,Non-Travel,Human Resources,20,PHD,Other,Male,Sales Executive,2,Divorced,23756,No,3,27,1,16
11581,55,No,Travel_Frequently,Sales,6,PHD,Human Resources,Female,Research Scientist,2,Married,33343,No,3,3,1,12
11582,49,No,Non-Travel,Human Resources,3,PHD,Other,Female,Manager,4,Married,15940,No,1,28,2,0
11583,58,No,Travel_Frequently,Research & Development,13,PHD,Other,Female,Healthcare Representative,2,Single,30131,No,1,23,3,9
11584,28,No,Non-Travel,Sales,28,MS,Technical Degree,Female,Healthcare Representative,2,Single,8583,Yes,1,29,4,9
11585,54,No,Travel_Frequently,Research & Development,10,PHD,Marketing,Female,Research Scientist,1,Married,15706,No,2,22,2,5
11586,22,No,Travel_Frequently,Human Resources,17,BS,Technical Degree,Male,Manager,3,Married,10304,Yes,4,7,4,9
11587,55,No,Travel_Frequently,Sales,25,PHD,Human Resources,Male,Laboratory Technician,4,Single,31558,No,1,23,4,2
11588,56,No,Travel_Rarely,Sales,18,PHD,Technical Degree,Female,Human Resources,1,Single,11242,No,4,30,2,0
11589,42,No,Travel_Frequently,Sales,10,PHD,Medical,Female,Sales Executive,3,Single,24590,Yes,1,2,4,3
11590,22,Yes,Travel_Frequently,Research & Development,14,BS,Other,Female,Sales Representative,4,Divorced,5252,No,1,35,3,19
11591,29,Yes,Travel_Rarely,Research & Development,8,MS,Life Sciences,Female,Sales Representative,4,Married,3485,Yes,3,5,1,4
11592,36,No,Non-Travel,Human Resources,3,PHD,Life Sciences,Male,Sales Executive,1,Married,33712,No,2,3,2,1
11593,27,No,Travel_Rarely,Human Resources,16,MS,Marketing,Male,Healthcare Representative,1,Married,3574,Yes,1,32,2,9
11594,40,No,Travel_Rarely,Sales,25,PHD,Other,Male,Research Scientist,1,Married,13552,No,1,25,1,11
11595,42,No,Travel_Frequently,Research & Development,5,PHD,Technical Degree,Male,Sales Executive,4,Divorced,13276,Yes,1,4,3,7
11596,36,Yes,Travel_Frequently,Sales,18,PHD,Other,Male,Manufacturing Director,3,Married,18291,No,2,25,4,16
11597,40,No,Travel_Frequently,Sales,15,PHD,Technical Degree,Male,Research Director,3,Married,30503,No,2,21,4,15
11598,23,No,Travel_Rarely,Research & Development,27,MS,Technical Degree,Male,Healthcare Representative,4,Single,8851,No,1,14,3,3
11599,38,No,Travel_Frequently,Human Resources,12,PHD,Marketing,Female,Manager,4,Married,18592,Yes,2,37,1,13
11600,58,No,Travel_Frequently,Human Resources,16,PHD,Medical,Female,Research Director,1,Single,32570,No,4,21,4,10
11601,39,No,Travel_Frequently,Sales,30,PHD,Other,Female,Laboratory Technician,2,Divorced,32998,No,4,29,3,20
11602,49,No,Non-Travel,Sales,21,PHD,Life Sciences,Female,Healthcare Representative,3,Single,7315,Yes,2,29,2,18
11603,28,No,Non-Travel,Human Resources,29,MS,Medical,Female,Sales Representative,4,Married,22724,No,2,20,2,10
11604,49,No,Travel_Rarely,Human Resources,6,PHD,Medical,Female,Sales Representative,2,Married,34745,Yes,2,20,2,2
11605,23,No,Travel_Frequently,Sales,3,MS,Life Sciences,Male,Research Scientist,3,Single,6471,No,2,20,2,18
11606,59,Yes,Travel_Rarely,Sales,7,PHD,Marketing,Female,Healthcare Representative,4,Divorced,2537,No,1,1,2,4
11607,53,Yes,Travel_Frequently,Research & Development,11,PHD,Technical Degree,Male,Research Director,1,Divorced,19825,Yes,1,20,4,5
11608,43,No,Travel_Frequently,Sales,26,PHD,Life Sciences,Female,Healthcare Representative,3,Divorced,24255,No,2,6,3,8
11609,22,Yes,Travel_Rarely,Research & Development,1,BS,Marketing,Female,Healthcare Representative,1,Divorced,23389,Yes,1,27,1,3
11610,44,No,Non-Travel,Research & Development,16,PHD,Marketing,Female,Manager,1,Single,17768,No,1,10,3,3
11611,32,No,Travel_Rarely,Sales,2,MS,Medical,Female,Healthcare Representative,1,Divorced,26464,Yes,2,25,3,0
11612,36,No,Non-Travel,Human Resources,16,PHD,Technical Degree,Male,Sales Representative,2,Divorced,3482,No,3,14,1,6
11613,29,No,Non-Travel,Sales,9,MS,Medical,Female,Research Scientist,1,Divorced,22213,No,3,11,2,13
11614,50,No,Non-Travel,Research & Development,18,PHD,Human Resources,Female,Healthcare Representative,2,Single,12195,Yes,1,5,3,2
11615,26,No,Travel_Rarely,Human Resources,21,MS,Other,Female,Research Scientist,3,Single,1334,No,2,31,3,2
11616,60,No,Non-Travel,Research & Development,9,PHD,Other,Male,Sales Executive,1,Divorced,20503,No,3,14,3,13
11617,30,No,Travel_Rarely,Human Resources,15,MS,Medical,Male,Research Scientist,3,Married,35758,No,1,30,1,10
11618,22,No,Non-Travel,Sales,6,BS,Other,Male,Sales Representative,2,Married,13085,No,1,30,3,8
11619,57,No,Non-Travel,Sales,10,PHD,Marketing,Male,Laboratory Technician,3,Married,4787,No,2,23,3,11
11620,52,Yes,Travel_Frequently,Sales,27,PHD,Other,Female,Sales Executive,1,Divorced,19821,No,4,38,1,17
11621,27,Yes,Travel_Frequently,Research & Development,25,MS,Other,Female,Sales Representative,4,Divorced,33094,Yes,4,16,4,9
11622,25,Yes,Travel_Rarely,Sales,22,MS,Technical Degree,Female,Sales Executive,2,Divorced,38999,Yes,2,1,1,20
11623,58,No,Non-Travel,Research & Development,22,PHD,Marketing,Male,Healthcare Representative,2,Married,9957,Yes,3,9,1,17
11624,38,No,Travel_Frequently,Sales,3,PHD,Life Sciences,Female,Manager,1,Single,31896,No,1,40,2,10
11625,52,Yes,Travel_Rarely,Human Resources,30,PHD,Medical,Male,Manufacturing Director,1,Married,1725,No,2,8,1,5
11626,49,No,Non-Travel,Research & Development,8,PHD,Marketing,Male,Laboratory Technician,1,Single,38261,Yes,4,22,2,2
11627,47,No,Non-Travel,Sales,6,PHD,Marketing,Female,Laboratory Technician,4,Married,18303,Yes,2,39,4,9
11628,28,No,Non-Travel,Sales,25,MS,Other,Female,Sales Executive,2,Divorced,37125,No,2,6,3,2
11629,53,No,Non-Travel,Human Resources,29,PHD,Marketing,Female,Manager,2,Married,3672,No,3,18,2,0
11630,56,No,Travel_Frequently,Human Resources,28,PHD,Other,Female,Sales Representative,1,Divorced,2089,No,3,31,4,17
11631,58,No,Non-Travel,Sales,27,PHD,Other,Female,Human Resources,2,Single,24456,No,4,23,1,6
11632,24,Yes,Non-Travel,Research & Development,30,MS,Medical,Female,Laboratory Technician,1,Divorced,36729,No,2,33,1,17
11633,51,No,Non-Travel,Sales,12,PHD,Other,Male,Laboratory Technician,3,Married,19381,Yes,2,16,2,6
11634,30,No,Non-Travel,Sales,18,MS,Human Resources,Male,Sales Executive,2,Single,38175,Yes,2,10,1,11
11635,45,No,Non-Travel,Sales,16,PHD,Marketing,Male,Manager,4,Married,25354,Yes,3,13,3,4
11636,19,No,Travel_Frequently,Research & Development,18,FSc,Technical Degree,Female,Healthcare Representative,2,Married,12216,Yes,3,26,2,14
11637,36,No,Non-Travel,Human Resources,7,PHD,Marketing,Male,Healthcare Representative,3,Single,4305,No,2,24,1,18
11638,50,No,Travel_Rarely,Research & Development,8,PHD,Marketing,Male,Research Scientist,2,Divorced,2321,No,4,34,4,15
11639,60,Yes,Travel_Frequently,Human Resources,11,PHD,Medical,Male,Sales Executive,1,Single,31398,No,4,21,2,6
11640,47,Yes,Non-Travel,Sales,16,PHD,Human Resources,Female,Laboratory Technician,3,Married,22665,No,3,5,1,19
11641,49,No,Non-Travel,Sales,27,PHD,Other,Female,Sales Executive,4,Married,32744,No,2,12,2,17
11642,30,No,Non-Travel,Sales,22,MS,Medical,Male,Laboratory Technician,3,Divorced,12232,No,2,23,1,3
11643,28,Yes,Non-Travel,Human Resources,18,MS,Technical Degree,Male,Manufacturing Director,3,Divorced,39749,No,3,9,2,7
11644,21,No,Travel_Rarely,Research & Development,21,BS,Technical Degree,Female,Research Director,1,Married,19983,Yes,1,5,4,12
11645,20,No,Travel_Frequently,Research & Development,7,FSc,Technical Degree,Female,Sales Executive,2,Single,32961,No,3,5,3,5
11646,39,No,Non-Travel,Human Resources,23,PHD,Medical,Male,Research Director,3,Divorced,16385,No,4,28,2,18
11647,51,No,Travel_Rarely,Research & Development,20,PHD,Marketing,Male,Research Director,3,Single,21595,Yes,1,32,3,0
11648,34,No,Non-Travel,Human Resources,3,MS,Life Sciences,Male,Manufacturing Director,4,Married,25027,No,3,25,2,3
11649,52,Yes,Non-Travel,Sales,3,PHD,Technical Degree,Female,Research Director,4,Single,8561,Yes,2,39,2,3
11650,28,No,Travel_Frequently,Human Resources,18,MS,Life Sciences,Male,Human Resources,4,Divorced,35010,Yes,4,1,4,8
11651,52,No,Travel_Rarely,Research & Development,2,PHD,Life Sciences,Male,Research Scientist,4,Divorced,4585,Yes,1,16,2,16
11652,29,Yes,Travel_Frequently,Research & Development,3,MS,Medical,Male,Research Scientist,3,Single,38725,No,1,34,2,12
11653,48,No,Travel_Frequently,Sales,23,PHD,Other,Male,Human Resources,4,Married,11027,Yes,2,38,3,1
11654,40,Yes,Non-Travel,Sales,9,PHD,Human Resources,Male,Manager,1,Divorced,4834,No,2,9,3,2
11655,39,No,Non-Travel,Sales,17,PHD,Human Resources,Female,Research Director,2,Divorced,23997,Yes,3,23,1,20
11656,45,No,Non-Travel,Research & Development,14,PHD,Other,Male,Research Scientist,1,Divorced,6785,No,1,13,4,7
11657,19,No,Non-Travel,Research & Development,19,FSc,Life Sciences,Male,Sales Executive,3,Single,9836,No,4,38,4,13
11658,29,No,Non-Travel,Research & Development,25,MS,Other,Male,Sales Representative,3,Divorced,29148,No,1,2,2,19
11659,43,No,Travel_Rarely,Human Resources,3,PHD,Human Resources,Female,Manufacturing Director,3,Divorced,13214,Yes,4,19,1,0
11660,47,No,Non-Travel,Sales,1,PHD,Life Sciences,Male,Laboratory Technician,3,Single,22152,No,3,10,3,6
11661,37,No,Non-Travel,Human Resources,14,PHD,Medical,Female,Sales Representative,4,Married,37867,No,4,10,2,5
11662,37,No,Travel_Rarely,Sales,24,PHD,Other,Male,Sales Representative,4,Married,30937,No,1,8,3,19
11663,57,No,Travel_Rarely,Research & Development,25,PHD,Marketing,Male,Laboratory Technician,2,Divorced,19980,No,4,38,4,8
11664,50,Yes,Travel_Rarely,Human Resources,23,PHD,Technical Degree,Male,Research Director,3,Divorced,29479,No,2,17,3,2
11665,42,No,Travel_Rarely,Research & Development,20,PHD,Marketing,Female,Manager,2,Single,32406,No,2,37,4,17
11666,41,Yes,Non-Travel,Human Resources,14,PHD,Other,Male,Manager,3,Married,37681,Yes,2,35,1,18
11667,29,No,Travel_Frequently,Sales,6,MS,Life Sciences,Male,Sales Representative,2,Divorced,7420,No,4,9,2,14
11668,29,No,Travel_Rarely,Human Resources,4,MS,Medical,Female,Human Resources,3,Divorced,12074,No,2,7,2,7
11669,33,No,Non-Travel,Sales,3,MS,Technical Degree,Female,Research Director,2,Single,9207,No,2,8,3,1
11670,56,No,Travel_Rarely,Human Resources,13,PHD,Other,Male,Healthcare Representative,4,Married,19118,Yes,1,12,4,3
11671,52,No,Travel_Frequently,Human Resources,29,PHD,Marketing,Female,Human Resources,2,Married,2206,No,3,5,1,18
11672,29,No,Travel_Frequently,Human Resources,7,MS,Other,Female,Healthcare Representative,1,Single,27433,No,3,5,2,4
11673,59,No,Travel_Frequently,Human Resources,18,PHD,Other,Male,Sales Executive,4,Married,3539,No,1,15,2,10
11674,18,No,Travel_Frequently,Human Resources,28,FSc,Life Sciences,Male,Research Director,3,Single,33476,No,3,28,2,10
11675,33,No,Travel_Frequently,Research & Development,1,MS,Other,Male,Sales Representative,4,Married,39179,No,3,2,4,3
11676,42,No,Travel_Frequently,Sales,20,PHD,Human Resources,Female,Manufacturing Director,1,Married,19187,No,3,4,3,7
11677,31,No,Travel_Rarely,Sales,9,MS,Marketing,Female,Manager,4,Married,30617,No,3,3,3,13
11678,54,No,Travel_Frequently,Human Resources,18,PHD,Other,Female,Research Scientist,1,Married,12151,Yes,3,23,4,13
11679,43,Yes,Travel_Rarely,Human Resources,15,PHD,Human Resources,Male,Sales Representative,3,Single,4082,Yes,2,25,1,17
11680,25,No,Travel_Rarely,Human Resources,4,MS,Medical,Female,Manager,2,Single,17722,No,4,6,3,0
11681,29,No,Non-Travel,Human Resources,15,MS,Marketing,Female,Research Director,3,Married,6450,No,3,13,4,16
11682,46,Yes,Non-Travel,Sales,16,PHD,Life Sciences,Male,Manager,4,Single,8341,No,1,13,4,1
11683,40,No,Travel_Frequently,Human Resources,17,PHD,Technical Degree,Female,Manager,4,Divorced,28053,Yes,3,16,1,18
